Scope	StudyStatus	Species	Model	Rank	Fraction	CI95Lower	CI95Upper	Count	NJudgments	NExperts	NGenes	SuccessfulReplicates	FailedFits	SeedStream
uncharacterized	uncharacterized	all	Claude	R3	0.263333333333333	0.179998269896194	0.354304635761589	79	300	115	100	10000	0	pl_expert_gene_components
uncharacterized	uncharacterized	all	Claude	R4	0.196666666666667	0.123287671232877	0.281649103919266	59	300	115	100	10000	0	pl_expert_gene_components
uncharacterized	uncharacterized	all	Claude	R5	0.12	0.0597993585323555	0.193106370543542	36	300	115	100	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Gemini	R1	0.1	0	0.264720888355342	6	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Gemini	R2	0.316666666666667	0.128571428571429	0.542857142857143	19	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Gemini	R3	0.333333333333333	0.148636136136136	0.551724137931034	20	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Gemini	R4	0.133333333333333	0	0.311475409836066	8	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Gemini	R5	0.116666666666667	0	0.283333333333333	7	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Grok	R1	0.0833333333333333	0	0.276322788353863	5	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Grok	R2	0.0833333333333333	0	0.230769230769231	5	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Grok	R3	0.116666666666667	0	0.276923076923077	7	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Grok	R4	0.0833333333333333	0	0.239138089406001	5	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Grok	R5	0.633333333333333	0.381818181818182	0.859160431338028	38	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	OpenAI	R1	0.133333333333333	0.0153846153846154	0.321428571428571	8	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	OpenAI	R2	0.0833333333333333	0	0.229508196721311	5	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	OpenAI	R3	0.15	0.0181818181818182	0.337662337662338	9	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	OpenAI	R4	0.483333333333333	0.239130434782609	0.721311475409836	29	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	OpenAI	R5	0.15	0.0153846153846154	0.352112676056338	9	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Phytomni	R1	0.516666666666667	0.270833333333333	0.756123693379791	31	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Phytomni	R2	0.233333333333333	0.0666666666666667	0.4375	14	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Phytomni	R3	0.1	0	0.258620689655172	6	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Phytomni	R4	0.1	0	0.253968253968254	6	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Phytomni	R5	0.05	0	0.178584754797441	3	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Claude	R1	0.166666666666667	0.0133289473684211	0.388888888888889	10	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Claude	R2	0.283333333333333	0.104469838308458	0.484848484848485	17	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Claude	R3	0.3	0.107142857142857	0.529434046345811	18	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Claude	R4	0.2	0.0508474576271186	0.407407407407407	12	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.rice	uncharacterized	Rice	Claude	R5	0.05	0	0.172430371352785	3	60	23	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Gemini	R1	0.183333333333333	0.0289855072463768	0.393455042225534	11	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Gemini	R2	0.216666666666667	0.0666666666666667	0.396558565955118	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Gemini	R3	0.25	0.0895522388059701	0.450711129522231	15	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Gemini	R4	0.2	0.0540540540540541	0.380281690140845	12	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Gemini	R5	0.15	0.0289855072463768	0.323549284578696	9	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Grok	R1	0.0333333333333333	0	0.156888544891641	2	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Grok	R2	0.166666666666667	0.0196078431372549	0.36734693877551	10	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Grok	R3	0.1	0	0.254237288135593	6	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Grok	R4	0.216666666666667	0.0579640468227425	0.409090909090909	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Grok	R5	0.483333333333333	0.253521126760563	0.725498102466793	29	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	OpenAI	R1	0.2	0.04	0.419354838709677	12	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	OpenAI	R2	0.216666666666667	0.0652103331451158	0.417917232021709	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	OpenAI	R3	0.25	0.0819672131147541	0.441176470588235	15	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	OpenAI	R4	0.216666666666667	0.0645161290322581	0.416666666666667	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	OpenAI	R5	0.116666666666667	0	0.30188679245283	7	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Phytomni	R1	0.4	0.196969696969697	0.623193111236589	24	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Phytomni	R2	0.2	0.0483870967741935	0.397058823529412	12	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Phytomni	R3	0.216666666666667	0.0606060606060606	0.402985074626866	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Phytomni	R4	0.116666666666667	0	0.26984126984127	7	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Phytomni	R5	0.0666666666666667	0	0.197368421052632	4	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Claude	R1	0.183333333333333	0.037037037037037	0.380281690140845	11	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Claude	R2	0.2	0.0615384615384615	0.381818181818182	12	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Claude	R3	0.183333333333333	0.0454545454545455	0.355962469733656	11	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Claude	R4	0.25	0.0888818565400844	0.450980392156863	15	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.maize	uncharacterized	Maize	Claude	R5	0.183333333333333	0.0363636363636364	0.371428571428571	11	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Gemini	R1	0.2	0.0579710144927536	0.383365384615384	12	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Gemini	R2	0.183333333333333	0.04	0.362068965517241	11	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Gemini	R3	0.25	0.0909090909090909	0.442307692307692	15	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Gemini	R4	0.233333333333333	0.0652173913043478	0.450726942298955	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Gemini	R5	0.133333333333333	0.0208333333333333	0.277777777777778	8	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Grok	R1	0.0666666666666667	0	0.208348880597015	4	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Grok	R2	0.1	0	0.242875457875458	6	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Grok	R3	0.166666666666667	0.0357142857142857	0.326923076923077	10	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Grok	R4	0.1	0	0.260869565217391	6	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Grok	R5	0.566666666666667	0.333333333333333	0.790322580645161	34	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	OpenAI	R1	0.233333333333333	0.0869565217391304	0.403856382978723	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	OpenAI	R2	0.233333333333333	0.0666666666666667	0.444444444444444	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	OpenAI	R3	0.133333333333333	0.0166666666666667	0.305084745762712	8	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	OpenAI	R4	0.3	0.0943396226415094	0.545454545454545	18	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	OpenAI	R5	0.1	0	0.238095238095238	6	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Phytomni	R1	0.266666666666667	0.0845070422535211	0.490566037735849	16	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Phytomni	R2	0.25	0.0851063829787234	0.442307692307692	15	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Phytomni	R3	0.233333333333333	0.0769230769230769	0.425933515482696	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Phytomni	R4	0.166666666666667	0.03125	0.346153846153846	10	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Phytomni	R5	0.0833333333333333	0	0.214285714285714	5	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Claude	R1	0.233333333333333	0.0666666666666667	0.446153846153846	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Claude	R2	0.233333333333333	0.0819672131147541	0.418211143695014	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Claude	R3	0.216666666666667	0.0689655172413793	0.392156862745098	13	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Claude	R4	0.2	0.050617088607595	0.402985074626866	12	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.wheat	uncharacterized	Wheat	Claude	R5	0.116666666666667	0	0.293103448275862	7	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Gemini	R1	0.233333333333333	0.0746130458817026	0.436641725352112	14	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Gemini	R2	0.25	0.0701754385964912	0.466666666666667	15	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Gemini	R3	0.266666666666667	0.0925925925925926	0.473684210526316	16	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Gemini	R4	0.1	0	0.25	6	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Gemini	R5	0.15	0.0151515151515152	0.354838709677419	9	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Grok	R1	0.0333333333333333	0	0.131147540983607	2	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Grok	R2	0.0833333333333333	0	0.226415094339623	5	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Grok	R3	0.0833333333333333	0	0.23728813559322	5	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Grok	R4	0.166666666666667	0.0338983050847458	0.358490566037736	10	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Grok	R5	0.633333333333333	0.40625	0.833333333333333	38	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	OpenAI	R1	0.133333333333333	0.0163934426229508	0.307692307692308	8	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	OpenAI	R2	0.216666666666667	0.0666666666666667	0.40625	13	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	OpenAI	R3	0.233333333333333	0.0810810810810811	0.425925925925926	14	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	OpenAI	R4	0.366666666666667	0.13634437596302	0.612913978494623	22	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	OpenAI	R5	0.05	0	0.184615384615385	3	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Phytomni	R1	0.466666666666667	0.242412023460411	0.693548387096774	28	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Phytomni	R2	0.183333333333333	0.0487804878048781	0.352112676056338	11	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Phytomni	R3	0.15	0.0281592331768388	0.327868852459016	9	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Phytomni	R4	0.133333333333333	0.0163934426229508	0.30188679245283	8	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Phytomni	R5	0.0666666666666667	0	0.194040215588723	4	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Claude	R1	0.133333333333333	0	0.338990617433414	8	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Claude	R2	0.266666666666667	0.0958741030658839	0.469387755102041	16	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Claude	R3	0.266666666666667	0.084312248995984	0.479465753424657	16	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Claude	R4	0.233333333333333	0.0689655172413793	0.45239218328841	14	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.soybean	uncharacterized	Soybean	Claude	R5	0.1	0	0.274193548387097	6	60	24	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Gemini	R1	0.15	0	0.35	9	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Gemini	R2	0.433333333333333	0.215678733031674	0.672131147540984	26	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Gemini	R3	0.216666666666667	0.0547882938978829	0.433333333333333	13	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Gemini	R4	0.15	0.0169491525423729	0.34	9	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Gemini	R5	0.05	0	0.166666666666667	3	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Grok	R1	0	0	0	0	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Grok	R2	0.116666666666667	0	0.296875	7	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Grok	R3	0.0666666666666667	0	0.19672131147541	4	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Grok	R4	0.216666666666667	0.0526178728070176	0.423741653826399	13	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Grok	R5	0.6	0.382963078848561	0.797301573725624	36	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	OpenAI	R1	0.133333333333333	0	0.328130830223881	8	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	OpenAI	R2	0.0833333333333333	0	0.222222222222222	5	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	OpenAI	R3	0.233333333333333	0.0571293800539084	0.474576271186441	14	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	OpenAI	R4	0.433333333333333	0.2	0.690487012987013	26	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	OpenAI	R5	0.116666666666667	0.015625	0.26	7	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Phytomni	R1	0.516666666666667	0.263157894736842	0.782608695652174	31	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Phytomni	R2	0.166666666666667	0.032258064516129	0.34147946084724	10	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Phytomni	R3	0.133333333333333	0	0.313440152180275	8	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Phytomni	R4	0.1	0	0.285714285714286	6	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Phytomni	R5	0.0833333333333333	0	0.25	5	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Claude	R1	0.2	0.0298507462686567	0.434224828375286	12	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Claude	R2	0.2	0.0416666666666667	0.4	12	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Claude	R3	0.35	0.147049019607843	0.581818181818182	21	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Claude	R4	0.1	0	0.277777777777778	6	60	22	20	10000	0	pl_expert_gene_components
uncharacterized.arabidopsis	uncharacterized	Arabidopsis	Claude	R5	0.15	0.0161290322580645	0.349206349206349	9	60	22	20	10000	0	pl_expert_gene_components
rice	all	Rice	Gemini	R1	0.108333333333333	0.0256410256410256	0.221311475409836	13	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Gemini	R2	0.375	0.229626593806922	0.533980582524272	45	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Gemini	R3	0.25	0.12280701754386	0.398496240601504	30	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Gemini	R4	0.166666666666667	0.0620137888454414	0.299212598425197	20	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Gemini	R5	0.1	0.0168067226890756	0.22047787130057	12	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Grok	R1	0.05	0	0.155172413793103	6	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Grok	R2	0.0916666666666667	0.0176991150442478	0.190915775401069	11	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Grok	R3	0.133333333333333	0.0393700787401575	0.260162601626016	16	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Grok	R4	0.0916666666666667	0.0196030839520274	0.194450589970501	11	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Grok	R5	0.633333333333333	0.426229508196721	0.822033898305085	76	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	OpenAI	R1	0.116666666666667	0.0288444244604317	0.234795396419437	14	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	OpenAI	R2	0.125	0.0357142857142857	0.242107319078947	15	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	OpenAI	R3	0.2	0.0833333333333333	0.342348598598599	24	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	OpenAI	R4	0.425	0.25	0.606845238095238	51	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	OpenAI	R5	0.133333333333333	0.031496062992126	0.280826163251443	16	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Phytomni	R1	0.566666666666667	0.373831775700935	0.752136752136752	68	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Phytomni	R2	0.191666666666667	0.0746268656716418	0.333333333333333	23	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Phytomni	R3	0.1	0.0175438596491228	0.219512195121951	12	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Phytomni	R4	0.108333333333333	0.0238095238095238	0.226900305576776	13	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Phytomni	R5	0.0333333333333333	0	0.102367252170402	4	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Claude	R1	0.158333333333333	0.0508474576271186	0.297534567705022	19	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Claude	R2	0.216666666666667	0.102362204724409	0.35042735042735	26	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Claude	R3	0.316666666666667	0.174311926605505	0.477064220183486	38	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Claude	R4	0.208333333333333	0.0917412079510703	0.349603658536585	25	120	24	40	10000	0	pl_expert_gene_components
rice	all	Rice	Claude	R5	0.1	0.0247933884297521	0.201923076923077	12	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Gemini	R1	0.158333333333333	0.0521658615136876	0.293577981651376	19	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Gemini	R2	0.308333333333333	0.181818181818182	0.449543062371097	37	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Gemini	R3	0.275	0.151785714285714	0.417391304347826	33	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Gemini	R4	0.15	0.0578472663699936	0.259842519685039	18	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Gemini	R5	0.108333333333333	0.0285663627152989	0.21551724137931	13	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Grok	R1	0.0916666666666667	0.016260162601626	0.201614597451884	11	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Grok	R2	0.15	0.0431034482758621	0.289723012325613	18	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Grok	R3	0.0916666666666667	0.0238095238095238	0.185845853056184	11	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Grok	R4	0.191666666666667	0.0833333333333333	0.316676829268293	23	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Grok	R5	0.475	0.300968725835553	0.659585106382979	57	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	OpenAI	R1	0.175	0.0625	0.32258699517399	21	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	OpenAI	R2	0.191666666666667	0.0814769647696477	0.327272727272727	23	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	OpenAI	R3	0.25	0.124978448275862	0.385826771653543	30	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	OpenAI	R4	0.241666666666667	0.111111111111111	0.39823196340183	29	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	OpenAI	R5	0.141666666666667	0.0381661214103962	0.278260869565217	17	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Phytomni	R1	0.4	0.229508196721311	0.585378171963538	48	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Phytomni	R2	0.191666666666667	0.079646017699115	0.327872131147541	23	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Phytomni	R3	0.166666666666667	0.0650406504065041	0.285740546218487	20	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Phytomni	R4	0.15	0.0487804878048781	0.283026729559748	18	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Phytomni	R5	0.0916666666666667	0.0165289256198347	0.201754385964912	11	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Claude	R1	0.175	0.0598290598290598	0.323809523809524	21	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Claude	R2	0.158333333333333	0.064	0.272727272727273	19	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Claude	R3	0.216666666666667	0.1	0.357142857142857	26	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Claude	R4	0.266666666666667	0.142857142857143	0.402985074626866	32	120	24	40	10000	0	pl_expert_gene_components
maize	all	Maize	Claude	R5	0.183333333333333	0.0677966101694915	0.330275229357798	22	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Gemini	R1	0.258333333333333	0.137931034482759	0.39622641509434	31	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Gemini	R2	0.208333333333333	0.0973451327433628	0.336067295770767	25	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Gemini	R3	0.233333333333333	0.109090909090909	0.37962962962963	28	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Gemini	R4	0.166666666666667	0.0583333333333333	0.311475409836066	20	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Gemini	R5	0.133333333333333	0.043859649122807	0.25	16	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Grok	R1	0.0666666666666667	0.0075187969924812	0.16260162601626	8	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Grok	R2	0.1	0.0263157894736842	0.198275862068966	12	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Grok	R3	0.175	0.0719985611510791	0.298392697132616	21	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Grok	R4	0.108333333333333	0.0245901639344262	0.231404958677686	13	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Grok	R5	0.55	0.37287750385208	0.722772277227723	66	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	OpenAI	R1	0.183333333333333	0.0825568259619335	0.305354551763296	22	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	OpenAI	R2	0.233333333333333	0.115702479338843	0.366666666666667	28	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	OpenAI	R3	0.158333333333333	0.0619469026548673	0.277777777777778	19	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	OpenAI	R4	0.291666666666667	0.146551724137931	0.453125	35	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	OpenAI	R5	0.133333333333333	0.0416666666666667	0.248001550387597	16	120	24	40	10000	0	pl_expert_gene_components
