Species	Gene	Expert	Gemini	Grok	OpenAI	Phytomni
Maize	Zm00001eb038710	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R3	R4	R2	R1
Maize	Zm00001eb038710	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R3	R1	R2	R4
Maize	Zm00001eb048020	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R3	R1	R4	R2
Maize	Zm00001eb048020	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R4	R3	R1
Maize	Zm00001eb048020	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R3	R4	R1	R2
Maize	Zm00001eb057490	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R2	R4	R3	R1
Maize	Zm00001eb057490	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R4	R3	R2	R1
Maize	Zm00001eb057490	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R4	R2	R1	R3
Maize	Zm00001eb050790	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R2	R4	R3	R1
Maize	Zm00001eb050790	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R4	R3	R1
Maize	Zm00001eb050790	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R3	R4	R1	R2
Maize	Zm00001eb117870	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R3	R4	R2	R1
Maize	Zm00001eb117870	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R4	R2	R1	R3
Maize	Zm00001eb117870	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R3	R4	R1
Maize	Zm00001eb316260	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R3	R4	R2	R1
Maize	Zm00001eb316260	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R2	R4	R1	R3
Maize	Zm00001eb316260	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb233320	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R2	R4	R3	R1
Maize	Zm00001eb233320	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R3	R4	R1
Maize	Zm00001eb233320	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb145600	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R4	R3	R1
Maize	Zm00001eb145600	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R2	R4	R1	R3
Maize	Zm00001eb145600	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R1	R2	R4	R3
Maize	Zm00001eb123040	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R3	R4	R1	R2
Maize	Zm00001eb123040	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb123040	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R3	R2	R1	R4
Maize	Zm00001eb122500	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R3	R4	R1	R2
Maize	Zm00001eb122500	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R1	R4	R3	R2
Maize	Zm00001eb122500	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R2	R3	R1	R4
Maize	Zm00001eb298190	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R1	R4	R3	R2
Maize	Zm00001eb298190	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R3	R4	R2	R1
Maize	Zm00001eb298190	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R3	R4	R2	R1
Maize	Zm00001eb336530	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R2	R4	R3	R1
Maize	Zm00001eb336530	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb336530	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R3	R1	R4	R2
Maize	Zm00001eb288730	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R2	R4	R3	R1
Maize	Zm00001eb288730	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R3	R4	R2	R1
Maize	Zm00001eb288730	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R3	R4	R1	R2
Maize	Zm00001eb084030	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R4	R3	R1
Maize	Zm00001eb084030	V6KzqPvGTIYewC2PhsffzwCEWkrd7A5K	R2	R3	R4	R1
Maize	Zm00001eb084030	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb035030	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R1	R4	R3	R2
Maize	Zm00001eb035030	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R4	R1	R2	R3
Maize	Zm00001eb035030	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R1	R2	R3	R4
Maize	Zm00001eb074640	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb074640	cdhIMoMb52YeiRW5A97L2jCEVUNmnSGv	R3	R4	R1	R2
Maize	Zm00001eb074640	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R3	R2	R1	R4
Maize	Zm00001eb067310	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R4	R3	R1
Maize	Zm00001eb067310	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R2	R4	R3
Maize	Zm00001eb067310	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R1	R4	R2	R3
Maize	Zm00001eb054440	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R1	R4	R3	R2
Maize	Zm00001eb054440	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb054440	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R3	R4	R1
Maize	Zm00001eb228140	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb228140	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb228140	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R3	R2	R4	R1
Maize	Zm00001eb049320	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb049320	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R3	R4	R2	R1
Maize	Zm00001eb049320	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R4	R3	R1	R2
Maize	Zm00001eb063410	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R2	R4	R3	R1
Maize	Zm00001eb063410	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R2	R4	R3	R1
Maize	Zm00001eb063410	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb355530	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R3	R4	R1	R2
Maize	Zm00001eb355530	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R3	R4	R2	R1
Maize	Zm00001eb355530	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb356500	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R1	R4	R2	R3
Maize	Zm00001eb356500	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R4	R1	R3	R2
Maize	Zm00001eb356500	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R1	R4	R3	R2
Maize	Zm00001eb214800	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb214800	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb214800	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R1	R4	R3	R2
Maize	Zm00001eb170340	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R1	R4	R2	R3
Maize	Zm00001eb170340	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb170340	NPJ5F29SEAAwXE7AqmfO4v2KM8lyZDBQ	R3	R2	R1	R4
Maize	Zm00001eb070570	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R2	R3	R4	R1
Maize	Zm00001eb070570	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R3	R4	R2	R1
Maize	Zm00001eb070570	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R4	R2	R3	R1
Maize	Zm00001eb126640	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R1	R4	R3	R2
Maize	Zm00001eb126640	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R3	R4	R2	R1
Maize	Zm00001eb126640	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb133420	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb133420	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R2	R4	R3	R1
Maize	Zm00001eb133420	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R1	R4	R2	R3
Maize	Zm00001eb409870	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R3	R4	R1
Maize	Zm00001eb409870	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb409870	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R4	R3	R2	R1
Maize	Zm00001eb334320	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R1	R2	R3	R4
Maize	Zm00001eb334320	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb334320	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb140160	0R4b0aixbqmPoQqcFBQEtOs6p3q5kOFr	R4	R2	R3	R1
Maize	Zm00001eb140160	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R3	R4	R2	R1
Maize	Zm00001eb140160	uhnf9ewJVXmbTRPh3nrrSxeLHOog6Uyn	R2	R4	R3	R1
Maize	Zm00001eb172650	JrjFpUyncJFgzmIGEGLrcJQ5AwYDktSH	R3	R4	R2	R1
Maize	Zm00001eb172650	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R2	R4	R3	R1
Maize	Zm00001eb172650	bm3CNsSAmWKhfKJLBP6cQpzlppXqbDPz	R2	R4	R3	R1
Maize	Zm00001eb257830	2q0NdW1fctnGZv11tHh9NbZ5JQe70Cp3	R2	R4	R3	R1
Maize	Zm00001eb257830	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R3	R4	R1
Maize	Zm00001eb257830	anU57HspMxv0DTlSAlq0JkEZneMoOxul	R4	R3	R2	R1
Maize	Zm00001eb287560	2v0YCJaa1VIPGC1JJ6lGJ0OkYl7YFPCB	R3	R4	R1	R2
Maize	Zm00001eb287560	7c4UoEBDob910nifHzfzMbjA83HpKqVU	R2	R4	R3	R1
Maize	Zm00001eb287560	npFGzukNswDwdJ2JS31sbu3FRU7d8PgB	R2	R4	R3	R1
Maize	Zm00001eb212190	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R3	R4	R2
Maize	Zm00001eb212190	4th7pRmzuB47yIVX7b5SfsEi4VVSKzit	R1	R3	R4	R2
Maize	Zm00001eb212190	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R2	R1	R4	R3
Maize	Zm00001eb252940	GgK4btW174nWNLijOEfTuYzwEmqHOeVG	R4	R1	R2	R3
Maize	Zm00001eb252940	UU0Ch0CSTFQmneEELjwYqTHghwcU3Pv7	R3	R1	R4	R2
Maize	Zm00001eb252940	TE4Rv0YbQejjurlUBrt2Lo3Yg100w4xT	R1	R4	R2	R3
Maize	Zm00001eb400720	0oeh4rCIfZ7eoJ0gpzuhXRJmum8ahZmT	R2	R3	R1	R4
Maize	Zm00001eb400720	aNwMrZHHnKTemLnuPPi66LC26XpFNKww	R3	R2	R1	R4
Maize	Zm00001eb400720	eGzplyrN0pDREKBZ1NrOceNJ6k9VymuO	R3	R4	R1	R2
Maize	Zm00001eb362410	X1MBalKmeYYj8x0nbzkskto6V3RLxc1f	R2	R4	R1	R3
Maize	Zm00001eb362410	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb362410	cSmWxkGDHaTLh9BRIrUvtULrn8RpxxpQ	R2	R4	R3	R1
Maize	Zm00001eb337920	d0wiIz9jaZvxdTEE63n4ocdi3yEhqpBv	R1	R4	R3	R2
Maize	Zm00001eb337920	cOvsoiyEYfWKAGqxIPqh5zlvPNuj8ZCj	R2	R4	R3	R1
Maize	Zm00001eb337920	rXeYYxAuCI7bsIS6LiysZjRALirdyBvG	R3	R1	R4	R2
Soybean	GLYMA_01G194300	WvqIaAKhqTf3hfWECTwKsyXJuKPwcSPl	R2	R4	R3	R1
Soybean	GLYMA_01G194300	c81eCPPhqmvgwIbUO1CRyiVjUeP3Ek5V	R2	R3	R4	R1
Soybean	GLYMA_01G194300	IkL06HWQmR4uao51ypoLlA72c4Kipdel	R3	R2	R4	R1
Soybean	GLYMA_08G269800	BlrATJscxB0QRI0m3UbCopC8W8B92u2D	R3	R4	R2	R1
Soybean	GLYMA_08G269800	PCBBVau7mFiQZI9v6qT8mtxVwmHpy3mv	R2	R4	R3	R1
Soybean	GLYMA_08G269800	IkL06HWQmR4uao51ypoLlA72c4Kipdel	R3	R4	R2	R1
Soybean	GLYMA_08G163900	c81eCPPhqmvgwIbUO1CRyiVjUeP3Ek5V	R1	R4	R3	R2
Soybean	GLYMA_08G163900	pjbi6l2HJL3vJR9YRHiKKAORCmiChNws	R2	R4	R3	R1
Soybean	GLYMA_08G163900	Ud25PeZGzaFVHhfNbEEtLhFw27JIQHRy	R2	R4	R3	R1
Soybean	GLYMA_05G018800	BlrATJscxB0QRI0m3UbCopC8W8B92u2D	R3	R4	R2	R1
Soybean	GLYMA_05G018800	l5SwVQsDNnKWTcSrAyffo8Kl8JuLLjDN	R2	R4	R3	R1
Soybean	GLYMA_05G018800	pxbZmSdAGEhYGh3RgnDnLekkfzilwicj	R2	R4	R3	R1
Soybean	GLYMA_09G238300	BlrATJscxB0QRI0m3UbCopC8W8B92u2D	R3	R4	R2	R1
Soybean	GLYMA_09G238300	WvqIaAKhqTf3hfWECTwKsyXJuKPwcSPl	R2	R4	R3	R1
Soybean	GLYMA_09G238300	rvOsdsSLq3AWQKT2NDw86Qn3TPunBw8n	R2	R4	R3	R1
Soybean	GLYMA_09G149200	l5SwVQsDNnKWTcSrAyffo8Kl8JuLLjDN	R2	R4	R3	R1
Soybean	GLYMA_09G149200	IkL06HWQmR4uao51ypoLlA72c4Kipdel	R1	R4	R3	R2
Soybean	GLYMA_09G149200	gn8MXuryXLytnYacUUS9zstklbnUvdlU	R2	R4	R3	R1
Soybean	GLYMA_11G003200	WvqIaAKhqTf3hfWECTwKsyXJuKPwcSPl	R2	R4	R3	R1
Soybean	GLYMA_11G003200	mJCSm5hnf2XJKLsuGFV3Gd93RfZpZ7n5	R1	R4	R3	R2
Soybean	GLYMA_11G003200	pxbZmSdAGEhYGh3RgnDnLekkfzilwicj	R2	R4	R3	R1
Soybean	GLYMA_08G302500	Q0wyBKjEJ9WjRlBuGbgsEPKxjyxqFDgN	R2	R4	R3	R1
Soybean	GLYMA_08G302500	vTkkr5PzhZUyk05hGDL4scnflZH65684	R2	R4	R3	R1
Soybean	GLYMA_08G302500	LIVfMTp2Q195YVtCZ8tK7m19GF00r3cd	R2	R4	R3	R1
Soybean	GLYMA_18G149800	AU7QUOpT1H8P3eLhh5T0355nSvvx8TqH	R2	R4	R3	R1
Soybean	GLYMA_18G149800	l5SwVQsDNnKWTcSrAyffo8Kl8JuLLjDN	R2	R4	R3	R1
Soybean	GLYMA_18G149800	LIVfMTp2Q195YVtCZ8tK7m19GF00r3cd	R3	R4	R2	R1
Soybean	GLYMA_13G276700	Ga4RfZi24UWV9fPFoDwaSxmMaY4OUMt5	R2	R4	R3	R1
Soybean	GLYMA_13G276700	pjbi6l2HJL3vJR9YRHiKKAORCmiChNws	R2	R4	R3	R1
Soybean	GLYMA_13G276700	wsdTZKnGp3fOytA1b5gneF2OBEuRWuOF	R2	R4	R3	R1
Soybean	GLYMA_12G224600	vTkkr5PzhZUyk05hGDL4scnflZH65684	R2	R4	R3	R1
Soybean	GLYMA_12G224600	rvOsdsSLq3AWQKT2NDw86Qn3TPunBw8n	R2	R4	R3	R1
Soybean	GLYMA_12G224600	YkzfA9QE3uqT8AnPOvr5xWtNVdWz2PgF	R2	R4	R3	R1
Soybean	GLYMA_11G026400	WvqIaAKhqTf3hfWECTwKsyXJuKPwcSPl	R2	R4	R3	R1
Soybean	GLYMA_11G026400	mJCSm5hnf2XJKLsuGFV3Gd93RfZpZ7n5	R2	R3	R4	R1
Soybean	GLYMA_11G026400	Iu4vXdz9Wkdf9zSuCBAu7SIaU64K276P	R1	R3	R4	R2
Soybean	GLYMA_19G034500	AU7QUOpT1H8P3eLhh5T0355nSvvx8TqH	R2	R3	R4	R1
Soybean	GLYMA_19G034500	IkL06HWQmR4uao51ypoLlA72c4Kipdel	R2	R4	R3	R1
Soybean	GLYMA_19G034500	IU6JoJoFlb9GV3xXTm6UPYJVcjscKcJd	R4	R1	R2	R3
Soybean	GLYMA_19G164600	vTkkr5PzhZUyk05hGDL4scnflZH65684	R2	R4	R3	R1
Soybean	GLYMA_19G164600	mJCSm5hnf2XJKLsuGFV3Gd93RfZpZ7n5	R2	R3	R4	R1
Soybean	GLYMA_19G164600	Vmc51III5NVVxaesjUIot7C7SHUQwHev	R2	R4	R3	R1
Soybean	GLYMA_18G273600	BlrATJscxB0QRI0m3UbCopC8W8B92u2D	R3	R4	R2	R1
Soybean	GLYMA_18G273600	PCBBVau7mFiQZI9v6qT8mtxVwmHpy3mv	R2	R4	R3	R1
Soybean	GLYMA_18G273600	Ud25PeZGzaFVHhfNbEEtLhFw27JIQHRy	R2	R4	R3	R1
Soybean	GLYMA_18G220600	Q0wyBKjEJ9WjRlBuGbgsEPKxjyxqFDgN	R2	R4	R3	R1
Soybean	GLYMA_18G220600	LIVfMTp2Q195YVtCZ8tK7m19GF00r3cd	R4	R3	R2	R1
Soybean	GLYMA_18G220600	PCBBVau7mFiQZI9v6qT8mtxVwmHpy3mv	R2	R4	R3	R1
Soybean	GLYMA_18G117100	Ga4RfZi24UWV9fPFoDwaSxmMaY4OUMt5	R1	R2	R3	R4
Soybean	GLYMA_18G117100	c81eCPPhqmvgwIbUO1CRyiVjUeP3Ek5V	R2	R4	R3	R1
Soybean	GLYMA_18G117100	pjbi6l2HJL3vJR9YRHiKKAORCmiChNws	R2	R4	R3	R1
Soybean	GLYMA_18G259400	c9dCEDCTHzHjMPNbkcYKudCIY5J2yAty	R2	R4	R3	R1
Soybean	GLYMA_18G259400	Iu4vXdz9Wkdf9zSuCBAu7SIaU64K276P	R1	R4	R3	R2
Soybean	GLYMA_18G259400	Ud25PeZGzaFVHhfNbEEtLhFw27JIQHRy	R2	R4	R3	R1
Soybean	GLYMA_18G224500	pxbZmSdAGEhYGh3RgnDnLekkfzilwicj	R2	R4	R3	R1
Soybean	GLYMA_18G224500	wsdTZKnGp3fOytA1b5gneF2OBEuRWuOF	R2	R4	R3	R1
Soybean	GLYMA_18G224500	gn8MXuryXLytnYacUUS9zstklbnUvdlU	R2	R4	R3	R1
Soybean	GLYMA_01G175500	AU7QUOpT1H8P3eLhh5T0355nSvvx8TqH	R4	R3	R2	R1
Soybean	GLYMA_01G175500	Iu4vXdz9Wkdf9zSuCBAu7SIaU64K276P	R1	R4	R3	R2
Soybean	GLYMA_01G175500	QtdiC24odCRKNg6t0NxsBx5HkjXgnnYX	R2	R4	R3	R1
Soybean	GLYMA_02G254200	Ga4RfZi24UWV9fPFoDwaSxmMaY4OUMt5	R1	R4	R3	R2
Soybean	GLYMA_02G254200	YkzfA9QE3uqT8AnPOvr5xWtNVdWz2PgF	R2	R4	R3	R1
Soybean	GLYMA_02G254200	PCBBVau7mFiQZI9v6qT8mtxVwmHpy3mv	R2	R4	R3	R1
Soybean	GLYMA_05G037800	c9dCEDCTHzHjMPNbkcYKudCIY5J2yAty	R2	R4	R3	R1
Soybean	GLYMA_05G037800	vTkkr5PzhZUyk05hGDL4scnflZH65684	R2	R4	R3	R1
Soybean	GLYMA_05G037800	wsdTZKnGp3fOytA1b5gneF2OBEuRWuOF	R2	R4	R3	R1
Soybean	GLYMA_17G092700	rvOsdsSLq3AWQKT2NDw86Qn3TPunBw8n	R2	R4	R3	R1
Soybean	GLYMA_17G092700	pjbi6l2HJL3vJR9YRHiKKAORCmiChNws	R2	R4	R3	R1
Soybean	GLYMA_17G092700	LIVfMTp2Q195YVtCZ8tK7m19GF00r3cd	R2	R3	R4	R1
Soybean	GLYMA_01G005500	c9dCEDCTHzHjMPNbkcYKudCIY5J2yAty	R2	R4	R3	R1
Soybean	GLYMA_01G005500	vTkkr5PzhZUyk05hGDL4scnflZH65684	R2	R4	R3	R1
Soybean	GLYMA_01G005500	Iu4vXdz9Wkdf9zSuCBAu7SIaU64K276P	R1	R4	R3	R2
Soybean	GLYMA_04G211100	Q0wyBKjEJ9WjRlBuGbgsEPKxjyxqFDgN	R2	R4	R3	R1
Soybean	GLYMA_04G211100	QtdiC24odCRKNg6t0NxsBx5HkjXgnnYX	R2	R4	R3	R1
Soybean	GLYMA_04G211100	Ud25PeZGzaFVHhfNbEEtLhFw27JIQHRy	R4	R2	R3	R1
Soybean	GLYMA_03G239400	BlrATJscxB0QRI0m3UbCopC8W8B92u2D	R3	R4	R2	R1
Soybean	GLYMA_03G239400	Vmc51III5NVVxaesjUIot7C7SHUQwHev	R2	R4	R3	R1
Soybean	GLYMA_03G239400	IU6JoJoFlb9GV3xXTm6UPYJVcjscKcJd	R4	R1	R2	R3
Soybean	GLYMA_01G104200	Ga4RfZi24UWV9fPFoDwaSxmMaY4OUMt5	R1	R3	R2	R4
Soybean	GLYMA_01G104200	pjbi6l2HJL3vJR9YRHiKKAORCmiChNws	R2	R4	R3	R1
Soybean	GLYMA_01G104200	QtdiC24odCRKNg6t0NxsBx5HkjXgnnYX	R2	R4	R3	R1
Soybean	GLYMA_03G070900	Q0wyBKjEJ9WjRlBuGbgsEPKxjyxqFDgN	R2	R4	R3	R1
Soybean	GLYMA_03G070900	c9dCEDCTHzHjMPNbkcYKudCIY5J2yAty	R1	R4	R3	R2
Soybean	GLYMA_03G070900	wsdTZKnGp3fOytA1b5gneF2OBEuRWuOF	R2	R4	R3	R1
Soybean	GLYMA_19G194300	AU7QUOpT1H8P3eLhh5T0355nSvvx8TqH	R3	R2	R4	R1
Soybean	GLYMA_19G194300	rvOsdsSLq3AWQKT2NDw86Qn3TPunBw8n	R3	R2	R4	R1
Soybean	GLYMA_19G194300	QtdiC24odCRKNg6t0NxsBx5HkjXgnnYX	R2	R4	R3	R1
Soybean	GLYMA_18G181300	c81eCPPhqmvgwIbUO1CRyiVjUeP3Ek5V	R2	R3	R4	R1
Soybean	GLYMA_18G181300	gn8MXuryXLytnYacUUS9zstklbnUvdlU	R2	R4	R3	R1
Soybean	GLYMA_18G181300	IU6JoJoFlb9GV3xXTm6UPYJVcjscKcJd	R4	R1	R2	R3
Soybean	GLYMA_13G104700	Ga4RfZi24UWV9fPFoDwaSxmMaY4OUMt5	R1	R3	R4	R2
Soybean	GLYMA_13G104700	PCBBVau7mFiQZI9v6qT8mtxVwmHpy3mv	R2	R4	R3	R1
Soybean	GLYMA_13G104700	gn8MXuryXLytnYacUUS9zstklbnUvdlU	R1	R4	R2	R3
Soybean	GLYMA_12G028300	l5SwVQsDNnKWTcSrAyffo8Kl8JuLLjDN	R2	R4	R3	R1
Soybean	GLYMA_12G028300	pxbZmSdAGEhYGh3RgnDnLekkfzilwicj	R2	R4	R3	R1
Soybean	GLYMA_12G028300	gn8MXuryXLytnYacUUS9zstklbnUvdlU	R3	R4	R2	R1
Soybean	GLYMA_16G025900	Iu4vXdz9Wkdf9zSuCBAu7SIaU64K276P	R2	R4	R1	R3
Soybean	GLYMA_16G025900	YkzfA9QE3uqT8AnPOvr5xWtNVdWz2PgF	R2	R4	R3	R1
Soybean	GLYMA_16G025900	Vmc51III5NVVxaesjUIot7C7SHUQwHev	R2	R4	R3	R1
Soybean	GLYMA_18G029000	Q0wyBKjEJ9WjRlBuGbgsEPKxjyxqFDgN	R2	R4	R3	R1
Soybean	GLYMA_18G029000	c81eCPPhqmvgwIbUO1CRyiVjUeP3Ek5V	R2	R4	R3	R1
Soybean	GLYMA_18G029000	YkzfA9QE3uqT8AnPOvr5xWtNVdWz2PgF	R2	R4	R3	R1
Soybean	GLYMA_16G165500	rvOsdsSLq3AWQKT2NDw86Qn3TPunBw8n	R2	R4	R3	R1
Soybean	GLYMA_16G165500	Vmc51III5NVVxaesjUIot7C7SHUQwHev	R2	R4	R3	R1
Soybean	GLYMA_16G165500	IkL06HWQmR4uao51ypoLlA72c4Kipdel	R3	R4	R2	R1
Soybean	GLYMA_14G089000	WvqIaAKhqTf3hfWECTwKsyXJuKPwcSPl	R2	R4	R3	R1
Soybean	GLYMA_14G089000	LIVfMTp2Q195YVtCZ8tK7m19GF00r3cd	R1	R4	R2	R3
Soybean	GLYMA_14G089000	IU6JoJoFlb9GV3xXTm6UPYJVcjscKcJd	R4	R1	R2	R3
Soybean	GLYMA_20G068700	AU7QUOpT1H8P3eLhh5T0355nSvvx8TqH	R2	R3	R4	R1
Soybean	GLYMA_20G068700	l5SwVQsDNnKWTcSrAyffo8Kl8JuLLjDN	R1	R4	R3	R2
Soybean	GLYMA_20G068700	Vmc51III5NVVxaesjUIot7C7SHUQwHev	R2	R4	R3	R1
Soybean	GLYMA_18G282300	c9dCEDCTHzHjMPNbkcYKudCIY5J2yAty	R2	R4	R3	R1
Soybean	GLYMA_18G282300	mJCSm5hnf2XJKLsuGFV3Gd93RfZpZ7n5	R2	R4	R3	R1
Soybean	GLYMA_18G282300	wsdTZKnGp3fOytA1b5gneF2OBEuRWuOF	R2	R4	R3	R1
Soybean	GLYMA_05G176200	QtdiC24odCRKNg6t0NxsBx5HkjXgnnYX	R2	R4	R3	R1
Soybean	GLYMA_05G176200	Ud25PeZGzaFVHhfNbEEtLhFw27JIQHRy	R1	R4	R3	R2
Soybean	GLYMA_05G176200	IU6JoJoFlb9GV3xXTm6UPYJVcjscKcJd	R4	R1	R2	R3
Soybean	GLYMA_02G007900	mJCSm5hnf2XJKLsuGFV3Gd93RfZpZ7n5	R2	R4	R3	R1
Soybean	GLYMA_02G007900	pxbZmSdAGEhYGh3RgnDnLekkfzilwicj	R2	R4	R3	R1
Soybean	GLYMA_02G007900	YkzfA9QE3uqT8AnPOvr5xWtNVdWz2PgF	R2	R4	R3	R1
Wheat	TraesCS2A02G187800	Q06bycI8Hw6W8H8jMDTtvos4Kgg6W9sE	R2	R3	R4	R1
Wheat	TraesCS2A02G187800	fvHZkgN2HOdn35VTdjVZI6tl23KFQdGT	R2	R3	R4	R1
Wheat	TraesCS2A02G187800	sWrdC0OoH0Ey8xgNSKo1gIF0GROlNeMT	R4	R3	R2	R1
